orf_name	Length	Mol_weight	PI
49087-49546(-)_1	152	17095.54	7.2057
50133-50877(-)_1	247	28408.19	9.6668
51091-52603(-)_1	503	56698.59	5.8
52914-54813(+)_1	632	72494.19	6.4716
54974-57488(-)_1	837	92898.45	5.1459
57754-58450(+)_1	231	27441.95	10.023
58614-61107(-)_1	830	95509.03	6.6889
61504-64558(-)_1	1017	115685.33	6.1622
65807-68054(+)_1	748	84867.55	7.462
69101-70865(+)_1	587	64225.24	6.5593
71687-72440(+)_1	250	27525.69	10.6431
73013-75740(+)_1	908	101932.84	5.133
80691-81066(+)_1	124	13108.87	4.461
81502-83479(-)_1	658	71760.48	4.6872
84004-84844(-)_1	279	32406.26	10.4668
85064-86162(-)_1	365	41132.32	4.2683
86974-91723(+)_1	1582	175849.56	5.0281
92045-94262(-)_1	738	84033.01	8.9376
95024-95318(-)_1	24	2591.09	9.7473
97186-98860(-)_1	557	63384.38	6.397
99535-103291(+)_1	1251	145277.85	6.0721
103623-108297(+)_1	1557	176873.89	8.4547
108510-108837(+)_1	108	12395.41	4.8891
109238-111848(-)_1	869	96501.01	7.4013
112655-114377(+)_1	573	66534.85	6.5873
114648-116118(+)_1	489	56752.75	9.9124
116427-117672(-)_1	414	46511.23	4.6281
118225-118432(-)_1	43	4653.38	12.6944
118742-120950(+)_1	735	82804.9	5.622
121261-123259(-)_1	665	76789.92	5.2766
123547-124828(+)_1	426	48364.54	5.2188
124905-127512(-)_1	868	101798.27	10.0818
128050-129904(+)_1	617	72153.13	5.1739
130181-133022(+)_1	946	112636.68	10.3893
133293-134613(+)_1	439	50478.27	9.3535
134894-137168(+)_1	757	85103.11	5.2233
138373-140959(-)_1	861	97962.46	5.8679
141318-143307(-)_1	662	75561.32	6.4022
143944-144835(-)_1	296	33952.9	9.4391
145014-146571(-)_1	518	57993.87	7.8369
147118-148495(+)_1	458	51903.51	7.5267
148820-150959(-)_1	712	79293.29	7.2364
151468-152479(+)_1	336	38240.41	5.0364
152651-153149(-)_1	165	17611.05	10.2638
153601-154201(+)_1	199	24004.48	10.2108
154407-154890(-)_1	160	18592.52	7.1464
156416-156605(+)_1	14	1688.0	11.6508
156915-157215(-)_1	99	12111.71	5.2203
158186-158660(+)_1	157	18006.18	10.2985
159124-161836(-)_1	903	103010.57	5.7911
162062-163583(+)_1	506	58453.74	6.5141
163636-164317(-)_1	226	26023.53	6.6338
164444-165458(+)_1	337	37670.34	7.2777
165545-166445(-)_1	299	33739.61	10.2398
167114-168293(+)_1	392	44343.78	4.4663
168598-170215(-)_1	538	62227.15	7.9129
170430-170970(+)_1	179	19982.8	4.5691
170981-171734(-)_1	250	28262.36	9.6728
172287-173916(-)_1	542	62439.6	9.7249
174448-180070(-)_1	1873	216766.68	6.1565
181253-181976(+)_1	240	27094.24	4.3759
182240-183263(-)_1	340	38749.35	6.5185
183615-184872(-)_1	418	45972.51	8.4302
186338-188114(-)_1	591	65195.34	6.2517
188769-189384(-)_1	204	24421.19	11.9719
191343-191562(+)_1	72	8413.65	9.2509
191767-195304(+)_1	1178	135220.43	6.0367
195560-197063(+)_1	500	57355.7	6.8451
197307-198729(-)_1	473	51931.64	8.0943
199156-201244(-)_1	695	78669.52	7.3332
203020-203641(-)_1	206	23742.29	8.5865
206032-206281(-)_1	25	2861.41	9.1455
206560-209704(-)_1	1021	117810.51	5.4479
210045-210720(-)_1	224	24184.99	4.9635
211095-211587(-)_1	163	17048.22	7.2729
212746-213058(-)_1	103	11220.96	4.5408
213430-215122(-)_1	563	61458.28	5.7915
216042-218709(-)_1	888	100871.39	9.2963
218972-219929(-)_1	318	36258.95	9.8855
220371-222420(-)_1	682	78594.83	9.0474
223246-224363(+)_1	55	6320.55	3.2455
224774-226046(-)_1	423	48899.64	8.6989
226494-226980(-)_1	161	19085.73	9.6688
227212-227866(-)_1	217	25477.85	9.9966
228089-228842(+)_1	250	28552.76	5.392
228991-229309(-)_1	105	12475.66	4.316
229588-231838(-)_1	510	58587.45	7.6985
232158-233895(-)_1	578	63879.07	4.2051
234652-235750(+)_1	365	42904.39	7.4453
236092-238663(+)_1	856	97950.48	5.3634
238783-240193(-)_1	469	52212.42	7.2393
240541-241357(-)_1	271	31172.64	7.8298
241788-243576(+)_1	595	67410.02	5.4402
243966-244729(+)_1	30	3682.14	7.1289
245007-246003(+)_1	331	37819.31	6.7389
246208-247030(+)_1	273	32691.0	10.6874
247123-247672(-)_1	182	20596.38	10.6613
247916-248471(+)_1	184	21284.12	5.923
248571-251469(-)_1	965	113079.58	9.7849
251697-252210(+)_1	170	20464.91	10.8805
252369-254655(-)_1	761	84290.52	6.9426
255236-258464(-)_1	1075	122991.29	9.423
258695-260786(+)_1	696	78526.29	5.8023
260847-261441(-)_1	197	22728.92	9.3955
261772-262273(-)_1	166	18612.13	8.9047
262738-263404(+)_1	221	25397.41	10.6248
263677-265435(+)_1	585	67349.82	9.3756
265550-266372(-)_1	131	14704.86	8.396
266632-267484(+)_1	283	32220.91	6.1659
267791-269072(+)_1	426	49053.76	8.8211
270029-271751(+)_1	573	63640.96	7.8319
272181-273360(-)_1	392	45321.16	7.0393
273931-275923(-)_1	663	75568.26	6.6581
276427-280090(-)_1	1220	133799.9	4.4443
280512-281829(-)_1	438	50130.93	5.336
282080-286337(+)_1	1418	162388.15	6.4225
286689-295566(-)_1	2958	337750.38	5.6176
295947-297789(+)_1	613	69055.26	5.6509
298126-299905(-)_1	592	66502.65	7.2557
300590-301973(+)_1	460	52124.71	5.7947
302199-303078(+)_1	292	33842.01	10.2993
303439-306121(+)_1	893	99808.08	6.9131
306392-307145(-)_1	203	23193.67	6.7158
307623-309132(-)_1	502	56825.17	9.4539
309586-312001(-)_1	804	92701.92	5.9196
312479-315968(+)_1	1162	130548.75	9.7869
316168-317203(-)_1	344	40444.8	7.0458
317469-319404(-)_1	644	74162.41	6.1579
319659-320844(-)_1	394	45040.49	9.4085
321233-321494(+)_1	28	3198.66	12.5083
321717-322761(+)_1	347	39681.72	8.1044
322872-323727(-)_1	284	33306.28	5.9319
323899-325861(-)_1	653	74520.68	4.5197
326495-326891(+)_1	131	14728.72	8.0827
326957-328091(-)_1	377	44520.93	8.5252
328888-343618(-)_1	4909	558500.09	4.6128
343981-345196(+)_1	404	46120.07	8.9865
346747-348211(-)_1	487	56196.47	7.9152
348876-349407(+)_1	176	19081.64	4.7627
349823-350228(-)_1	134	13246.88	4.5979
350958-351236(+)_1	21	2062.2	7.0013
351726-353034(+)_1	435	48904.56	5.3893
356221-358570(-)_1	782	89385.06	4.1525
359295-361878(+)_1	860	96506.54	8.5225
362165-363542(+)_1	458	50944.0	10.1573
363752-365816(-)_1	687	82477.81	5.8297
366003-366687(-)_1	227	24617.23	6.7475
366891-367443(+)_1	183	21746.43	5.692
367770-369489(-)_1	572	60732.28	4.3134
370000-371524(-)_1	507	54236.19	8.9417
374654-375050(+)_1	29	3385.12	11.777
376109-376865(-)_1	251	28778.81	6.0387
377109-379662(-)_1	850	99075.08	7.2002
380386-380764(+)_1	125	15705.05	4.5163
380992-383824(+)_1	943	106639.3	5.5206
384117-385386(-)_1	422	46448.91	4.7477
385836-388146(-)_1	769	86941.97	9.1644
388611-389547(-)_1	311	35809.77	5.5601
389769-391515(+)_1	581	66336.74	5.098
392029-393721(+)_1	563	61813.84	5.4824
394502-396743(+)_1	746	84000.98	4.6614
397022-397892(-)_1	289	32736.92	9.2398
398247-399351(+)_1	367	41854.88	5.6248
399673-402643(+)_1	989	110128.82	5.0081
402777-404691(-)_1	637	72667.03	9.6227
404913-405999(+)_1	361	41375.75	7.9899
406423-407866(+)_1	480	53952.03	8.7139
409792-411847(+)_1	684	77947.9	6.5803
412221-414561(-)_1	779	88615.68	5.436
414708-415314(+)_1	201	23483.38	10.3184
415369-416272(-)_1	300	33933.46	4.7928
416418-416562(+)_1	18	2126.65	8.7654
416718-417018(-)_1	99	10977.81	10.6985
417138-419955(+)_1	938	109943.61	8.0803
420168-422364(-)_1	731	82979.69	6.2039
422993-423812(+)_1	272	29788.83	10.3239
424267-425290(-)_1	340	39626.55	6.9592
425493-427239(-)_1	581	64725.57	8.6505
428113-430165(-)_1	683	75410.48	6.6865
430583-430910(-)_1	108	12443.79	4.6702
439005-440394(-)_1	462	51245.95	6.4314
441016-441544(+)_1	175	19503.95	9.8122
441635-442397(-)_1	253	29182.82	10.1579
442562-445178(-)_1	871	100723.74	6.5204
446070-446529(+)_1	152	17244.13	10.5416
446700-447393(-)_1	230	26567.31	7.3227
447706-448177(-)_1	156	18110.14	6.8548
448391-449405(-)_1	337	38332.54	4.7155
449552-451379(+)_1	608	69525.43	4.7391
451718-452957(+)_1	412	46510.13	5.3726
453254-454718(+)_1	487	55169.4	9.4824
454916-457232(-)_1	771	86046.83	9.2807
458165-460016(+)_1	616	69859.81	8.9192
460248-460908(-)_1	219	24487.4	6.1408
461213-461819(-)_1	201	22091.72	4.3099
462281-463430(+)_1	382	41831.34	4.8275
463693-464695(-)_1	333	37621.29	4.3902
464958-467373(+)_1	804	90956.19	4.4642
467515-468994(-)_1	492	55737.39	9.7561
469617-470256(+)_1	36	4128.03	10.7409
470596-471355(+)_1	252	27882.4	8.7212
471817-474892(+)_1	1024	113976.12	8.4379
475232-477323(+)_1	696	76101.1	10.1196
477762-481371(-)_1	1202	136805.36	7.9717
482191-483652(+)_1	486	54830.72	8.7747
484224-485391(+)_1	388	42749.08	9.0558
485736-486534(-)_1	265	29612.26	4.7732
486960-487488(-)_1	175	20180.03	10.3858
487757-488513(-)_1	251	25737.35	9.1354
488894-490262(-)_1	455	53059.78	8.1925
490928-492659(+)_1	576	64104.61	4.1973
493091-494618(+)_1	508	57295.43	9.3293
494860-495685(-)_1	220	24201.74	4.7253
496032-496377(+)_1	114	13140.75	4.514
496546-497329(-)_1	260	29991.43	8.8696
497672-498983(-)_1	436	50783.98	8.8244
499286-499622(+)_1	111	12762.28	12.3186
499757-500714(-)_1	318	37155.05	9.0738
501597-503436(+)_1	612	71515.89	4.9796
503818-506305(+)_1	828	94837.06	5.938
506561-507455(+)_1	297	32984.96	5.5395
507807-508743(-)_1	311	33744.93	7.051
509025-510402(+)_1	458	53541.11	4.5344
510836-511514(-)_1	135	15974.24	10.121
511904-513326(-)_1	473	52640.52	4.3245
513667-514948(-)_1	426	47905.5	7.7509
515587-517651(+)_1	687	79165.4	9.7997
517814-518906(-)_1	363	42193.08	4.2818
519138-520254(-)_1	371	41914.82	5.8142
520511-520937(-)_1	19	2286.72	11.2471
521193-523371(+)_1	725	80659.99	9.3731
523880-524849(+)_1	322	34381.9	4.5317
525401-526067(-)_1	221	25142.61	4.6249
526366-528820(-)_1	817	91496.65	5.3688
529057-529234(-)_1	11	1490.88	6.9985
529285-532501(-)_1	1071	120877.39	4.3823
533461-534574(+)_1	370	43086.25	7.6609
534698-535922(-)_1	407	46518.01	7.6153
536349-537537(+)_1	395	45749.81	8.0123
537558-539040(-)_1	493	57874.0	5.772
540823-543262(-)_1	812	89215.02	6.7581
544883-545459(-)_1	191	21352.75	6.6815
546969-548331(-)_1	453	50812.9	5.5892
548628-550740(-)_1	703	82966.24	9.3668
550996-552934(+)_1	645	73111.15	8.2538
553553-555347(+)_1	597	67134.09	6.3354
555996-557430(+)_1	477	53928.48	9.7681
557569-558556(-)_1	328	37423.23	9.7906
558770-561398(+)_1	875	100812.12	7.0422
561706-564052(+)_1	781	89380.38	7.9791
564146-565112(-)_1	321	38155.34	8.6339
565421-566240(+)_1	272	30609.12	4.153
566395-567559(-)_1	387	43360.39	7.7153
567730-568159(-)_1	142	15523.04	6.4183
568352-569432(+)_1	359	41182.95	9.7578
571018-571603(+)_1	194	22452.66	4.2231
573525-578187(-)_1	1553	179555.69	6.6135
579086-580919(+)_1	610	68305.63	4.9952
581595-584730(+)_1	1044	116045.79	5.8365
585130-585835(+)_1	234	27283.52	4.6786
586242-586836(+)_1	197	22978.98	10.426
587415-589122(+)_1	568	65664.72	8.6719
589190-589760(-)_1	189	21540.31	6.2602
590983-595495(+)_1	1503	166739.89	7.6541
596844-597810(+)_1	321	35930.08	4.5935
598789-600907(+)_1	705	79908.76	6.3741
601330-603049(-)_1	572	60761.61	4.9431
603892-605929(+)_1	678	76273.42	7.4528
606254-606905(-)_1	216	24556.78	6.0474
607469-607664(-)_1	64	6957.31	11.0593
608321-610853(+)_1	843	96862.8	6.7406
611156-611345(+)_1	13	1624.92	9.1456
612594-613641(-)_1	348	39447.93	7.5397
613816-615922(-)_1	701	81445.02	7.4721
616429-618142(+)_1	570	65975.84	6.2515
618426-619071(+)_1	214	25120.83	7.8146
619108-619422(-)_1	29	3395.99	3.2949
619424-620477(+)_1	350	40795.75	6.5021
620864-621692(+)_1	275	31959.2	7.298
621796-625324(-)_1	1175	133428.73	5.6601
625914-625988(-)_1	4	378.44	5.55
627453-629442(-)_1	662	75004.12	5.449
629959-632287(+)_1	775	86279.73	5.4011
632801-633222(+)_1	80	9274.07	10.8709
633461-635246(-)_1	594	67981.45	9.8386
635543-637880(-)_1	778	87476.27	4.7745
638341-642208(-)_1	1288	145113.8	8.6871
642491-642812(+)_1	106	12183.44	9.4781
642668-643136(-)_1	155	18086.82	11.202
643394-644360(+)_1	321	37222.59	6.9543
644431-645274(-)_1	280	31686.47	7.6527
645534-646389(+)_1	284	32291.73	4.6325
646695-648339(-)_1	547	58021.18	4.5452
649224-650292(-)_1	355	40813.74	4.7279
650766-651386(-)_1	32	3671.28	9.5055
651698-653120(-)_1	473	53001.55	4.8626
653297-655235(+)_1	645	73052.13	9.5379
655355-656189(-)_1	277	31482.37	9.7297
656522-657668(-)_1	381	42708.87	8.6278
657996-658578(-)_1	193	21614.12	5.0931
658970-659630(-)_1	219	24810.36	6.489
660203-660578(-)_1	124	14053.76	4.4126
662259-662649(+)_1	129	14033.0	4.4421
662917-663613(-)_1	231	26898.5	10.8372
664243-666217(+)_1	657	72840.8	5.693
667123-668470(+)_1	448	51233.1	4.4389
668964-669702(+)_1	245	27621.18	5.404
670675-672010(+)_1	444	48657.69	6.4031
673429-675766(-)_1	778	85387.14	8.2107
676359-682062(-)_1	1900	214644.74	7.4859
682459-683020(+)_1	29	3496.33	9.0156
683744-684650(+)_1	301	34616.29	4.461
685046-685310(-)_1	87	9765.23	9.7365
686148-687087(+)_1	312	35679.22	5.4803
687242-689975(-)_1	910	104357.09	5.5474
690402-695169(-)_1	1588	179287.12	7.4381
695794-696991(-)_1	398	46878.3	9.8059
697648-698398(+)_1	249	27715.97	10.1346
698937-700479(-)_1	513	57534.4	9.9466
700734-702285(-)_1	516	59812.1	4.9365
702962-703424(+)_1	153	18212.78	5.1995
703433-704526(-)_1	224	25651.13	5.4147
704681-707318(+)_1	878	101711.29	9.3426
707439-709794(-)_1	784	88432.75	7.3717
710063-714431(+)_1	1455	168120.44	6.8472
714713-715997(-)_1	427	49059.57	4.7728
716406-717186(-)_1	259	29579.39	9.2378
717459-719031(+)_1	523	59376.78	6.528
720396-721119(+)_1	240	27474.56	9.6791
721350-721608(-)_1	17	2002.38	11.0776
723489-724701(+)_1	403	46020.2	6.8135
724996-725871(+)_1	71	7820.99	8.4983
726211-728080(+)_1	622	68583.01	4.4534
729046-730186(+)_1	379	39601.09	5.2635
732943-733270(-)_1	108	12023.21	11.0176
735954-738126(+)_1	723	78274.82	7.2872
738213-740913(-)_1	899	102579.49	6.4793
741176-743699(-)_1	840	85497.82	10.5685
744459-745398(+)_1	312	33661.17	4.3832
746007-747462(+)_1	484	55750.56	5.1596
748637-754274(+)_1	1878	215138.94	7.318
754742-756413(+)_1	556	62660.82	4.5953
758426-758792(+)_1	27	3391.08	10.0922
759148-760678(+)_1	509	58733.1	5.6671
760903-761209(-)_1	101	11359.88	7.8841
762761-765347(-)_1	861	94764.84	4.2556
765884-766781(-)_1	298	33008.59	9.9661
767804-768455(+)_1	216	24735.44	6.9785
768531-769407(-)_1	291	32552.1	6.6954
770167-772591(+)_1	807	93205.72	7.3507
773398-775222(+)_1	607	66681.21	5.4083
775422-776430(-)_1	335	36901.06	5.3502
777176-778364(-)_1	395	44329.38	9.4109
779346-779940(+)_1	197	20446.65	7.1633
780385-783058(+)_1	890	102352.35	9.1338
783340-784789(+)_1	482	54458.3	6.1103
785160-786480(+)_1	439	50829.0	9.7633
786445-788188(-)_1	580	66393.02	6.0418
788449-788737(-)_1	13	1611.92	5.7895
788895-791106(+)_1	736	82913.67	8.2917
791577-792234(-)_1	218	25350.96	5.4367
793145-793475(+)_1	109	12469.3	7.1341
795120-795995(+)_1	56	6349.49	11.7767
796203-798000(+)_1	598	70827.07	5.4322
798227-800192(+)_1	654	72078.4	5.7382
800432-800969(-)_1	178	20537.58	7.8652
801436-805492(+)_1	1351	151925.66	9.6811
806065-807103(+)_1	345	39622.57	9.4664
807377-810080(-)_1	900	102033.71	4.8009
810173-810411(-)_1	31	3558.05	10.4769
810412-811438(+)_1	341	37612.31	9.7921
811532-812261(-)_1	242	28065.57	9.1289
812431-813478(-)_1	348	38325.69	5.6185
814482-815925(-)_1	480	52923.49	9.7325
816979-818209(+)_1	409	47491.82	6.597
818440-820642(+)_1	733	84719.52	8.4522
820771-823459(-)_1	895	102176.78	9.304
824000-827345(+)_1	1114	128211.32	6.942
827578-831577(-)_1	1332	151199.49	4.6414
831740-832139(-)_1	132	15429.98	6.7553
832377-835017(+)_1	879	99581.32	5.2737
835115-836423(-)_1	435	50009.6	6.6334
837416-837584(+)_1	11	1365.63	6.9676
838320-841398(-)_1	1025	117991.8	7.1952
841874-842087(+)_1	13	1615.82	8.7982
842419-843139(+)_1	239	23626.57	7.5131
843449-845003(-)_1	517	59559.94	9.0505
845769-846609(+)_1	279	32143.15	10.2828
846767-848093(+)_1	441	49176.43	10.6415
848424-848658(-)_1	37	4157.11	11.7505
848922-850998(-)_1	691	79277.55	4.8979
851230-853573(-)_1	780	84800.85	5.3385
853861-857722(-)_1	1286	145658.15	6.7304
858228-860313(-)_1	694	78454.43	5.2504
861144-863157(-)_1	670	76834.81	7.2453
863281-863763(+)_1	20	2362.77	8.5723
864247-866299(+)_1	683	74820.36	6.7197
867511-868369(+)_1	285	32273.71	8.5865
868561-869620(+)_1	352	40312.92	7.5026
869831-870478(-)_1	70	7969.11	6.3362
871634-872321(+)_1	228	25422.46	9.5085
872561-872906(-)_1	114	13461.55	9.3377
873067-875887(-)_1	939	104584.03	8.9243
876186-879633(+)_1	1148	130065.6	8.7045
879944-880670(+)_1	241	27541.94	7.685
881020-881845(+)_1	274	31902.4	6.5879
883870-885895(+)_1	674	72611.57	4.6759
886051-886843(-)_1	263	29283.54	8.4545
886988-887219(-)_1	10	1101.34	7.801
887261-887336(-)_1	6	616.77	5.55
887337-887583(-)_1	6	699.87	10.0
887705-889418(+)_1	570	64796.6	6.4366
889622-890813(-)_1	396	44864.45	6.7725
891155-895463(+)_1	1435	163184.01	9.3697
896476-897571(+)_1	364	40568.43	6.1297
897784-898252(-)_1	155	17837.87	4.1538
898594-904393(+)_1	1932	221442.68	8.163
904682-905936(-)_1	417	48393.17	5.0273
906160-908290(+)_1	709	83283.44	5.1654
908564-908638(-)_1	10	1081.37	7.7994
911874-915795(+)_1	1306	149328.86	6.7199
916057-917092(+)_1	218	24828.89	7.5104
917414-919424(+)_1	669	76303.65	8.9304
919776-921735(+)_1	652	72551.39	5.8369
922416-929100(+)_1	2227	252002.03	8.8048
929322-930687(-)_1	454	51487.15	5.0042
931532-933104(+)_1	523	56509.8	7.907
933341-934994(-)_1	550	62620.46	6.5672
935366-935984(+)_1	205	24015.46	3.8641
936395-940253(-)_1	1285	146393.87	7.4282
940601-940985(-)_1	127	14438.22	8.6242
941445-941481(-)_1	2	312.38	5.5494
941489-942764(+)_1	424	46063.01	7.0339
942886-943156(-)_1	89	10057.32	4.037
943435-944395(+)_1	319	36814.79	7.9483
944507-946637(-)_1	709	82338.96	4.4442
947062-947830(-)_1	255	28743.36	10.7542
948219-951171(-)_1	983	113027.28	8.006
951544-952891(+)_1	448	50542.08	4.673
953099-953653(+)_1	142	16504.55	4.3621
954084-955377(+)_1	430	48431.91	5.9244
955713-956751(-)_1	345	39735.63	4.2204
957677-958416(+)_1	49	6099.8	4.6854
959653-960874(+)_1	406	45354.03	4.3256
961497-964614(+)_1	1038	115082.11	7.1069
964955-967616(+)_1	886	100550.76	5.7234
968123-970220(-)_1	698	80140.96	8.7544
970635-971823(-)_1	395	46231.06	9.128
972864-980748(+)_1	2627	304565.79	8.2083
982332-983247(+)_1	304	35445.7	9.9353
983765-984380(+)_1	204	23145.2	6.8403
984502-985579(-)_1	358	41598.99	10.8558
986033-987218(+)_1	394	44670.12	9.0809
988136-989267(-)_1	376	40936.85	5.68
989727-989910(+)_1	11	1339.58	9.8699
994436-994706(+)_1	31	3672.51	10.784
1837-3409(+)_1	523	57398.08	9.0226
6738-7836(+)_1	365	40155.19	5.5563
8035-9727(-)_1	563	64921.38	5.2231
11594-13133(-)_1	512	59553.49	7.4932
13519-15265(+)_1	581	65161.33	6.2
15516-16902(-)_1	461	51393.17	6.3999
17221-18163(-)_1	313	35168.06	5.6054
18505-20125(-)_1	320	35562.26	4.7814
20463-22224(-)_1	586	64491.26	6.4436
23290-24223(+)_1	310	35706.32	8.341
24558-26100(-)_1	513	57159.77	9.9463
26899-27973(+)_1	357	40098.65	9.503
28599-30108(+)_1	502	58045.04	6.7872
30500-33896(+)_1	1131	126950.23	7.1437
34421-36059(+)_1	545	60413.5	5.3474
36443-38054(-)_1	536	61390.22	4.8926
38298-39831(-)_1	510	57900.95	4.9132
40314-41043(+)_1	242	26465.99	10.376
41328-42222(+)_1	297	34719.89	5.5918
43249-46021(+)_1	923	105262.65	7.1794
46284-47208(-)_1	307	34767.67	6.652
47888-50738(+)_1	949	106589.13	4.8552
51022-51340(+)_1	105	12377.15	4.1891
51491-52496(-)_1	334	39309.3	8.9093
53005-53686(+)_1	226	24676.51	5.849
54016-54841(-)_1	274	31267.04	9.7301
55072-58420(-)_1	1115	128781.89	5.8782
58742-63692(-)_1	1649	187935.3	5.847
64434-65841(+)_1	468	51761.44	6.3452
65883-66339(-)_1	151	16940.36	10.7656
66781-70081(+)_1	1099	122869.68	6.5427
71546-74189(-)_1	880	100881.85	6.9324
74409-74913(+)_1	167	18967.99	5.4504
75427-76786(-)_1	452	52324.33	4.5486
77003-78569(+)_1	521	59156.34	6.3783
78575-79223(-)_1	215	24787.87	9.5653
79490-79964(+)_1	124	13944.8	6.982
80188-82894(+)_1	901	102935.71	4.7299
83091-83844(-)_1	250	27184.9	5.4083
84153-87765(-)_1	1203	139320.25	6.8323
88058-88388(-)_1	61	6591.66	11.595
89881-91891(+)_1	669	76873.28	4.8977
92072-93011(-)_1	312	35336.06	8.402
93472-95053(-)_1	526	59479.8	7.1514
95638-97089(-)_1	448	50091.4	4.7481
97468-98740(-)_1	423	47943.38	9.8112
99420-101520(+)_1	699	80026.84	5.7652
102348-102666(-)_1	105	11114.43	4.9913
102508-106270(+)_1	1253	141808.26	7.7169
106542-107814(+)_1	423	48235.52	8.9736
107997-108603(+)_1	201	22712.84	5.3523
108764-109313(+)_1	182	19893.69	8.9811
109629-110109(+)_1	159	18437.94	8.9632
110337-113172(-)_1	944	107829.76	7.4098
113554-116722(-)_1	1055	115840.9	8.1953
117895-119134(-)_1	412	46816.49	4.0802
121216-122155(-)_1	37	4781.66	9.7479
122709-127323(-)_1	1537	169406.59	7.1092
127689-129432(-)_1	580	66700.47	4.3946
130953-132708(+)_1	584	62307.01	5.8734
132972-134631(+)_1	552	62921.77	4.4958
135015-136410(+)_1	464	53849.58	6.3961
136528-137688(-)_1	284	32675.29	4.7191
137895-139005(-)_1	369	41118.75	7.6326
139687-142507(+)_1	939	106654.69	5.2164
142680-143418(-)_1	245	27332.51	9.9815
144014-144782(+)_1	255	28812.42	10.7766
145048-146281(-)_1	410	46388.85	4.2719
146507-149087(-)_1	859	97951.82	9.0723
149427-150558(+)_1	376	42903.25	8.5844
150781-155824(-)_1	1680	186764.15	7.6495
