orf_name	Length	Mol_weight	PI
164444-165458(+)__1	55	6546.61	9.6851
165545-166445(-)__1	29	3325.86	12.2135
167114-168293(+)__1	51	5829.8	9.7456
168598-170215(-)__1	30	3184.61	5.9857
170430-170970(+)__1	32	3403.01	7.723
170981-171734(-)__1	45	5194.1	10.0946
172287-173916(-)__1	54	5917.93	8.6701
174448-180070(-)__1	41	4732.54	11.5423
181253-181976(+)__1	38	4768.87	12.7478
182240-183263(-)__1	31	3606.32	8.0213
183615-184872(-)__1	67	7761.92	8.9065
186338-188114(-)__1	41	4467.27	8.7429
188769-189384(-)__1	42	4734.5	10.5688
191343-191562(+)__1	3	378.49	9.15
191767-195304(+)__1	63	7511.76	11.0
195560-197063(+)__1	38	4474.35	10.9698
197307-198729(-)__1	38	4305.16	8.0216
199156-201244(-)__1	61	6960.11	10.1425
203020-203641(-)__1	32	3569.32	11.6508
206032-206281(-)__1	35	4213.76	8.6789
206560-209704(-)__1	46	5507.75	11.8222
210045-210720(-)__1	26	2674.2	10.4424
211095-211587(-)__1	49	5470.33	10.6408
212746-213058(-)__1	12	1412.54	4.3699
213430-215122(-)__1	49	5780.76	5.4242
216042-218709(-)__1	34	3844.37	11.9644
218972-219929(-)__1	38	4644.66	10.7656
220371-222420(-)__1	86	10034.83	8.5043
223246-224363(+)__1	45	5405.27	11.3769
224774-226046(-)__1	59	6721.74	9.3882
226494-226980(-)__1	43	4733.6	10.4417
227212-227866(-)__1	31	3605.14	9.0663
228089-228842(+)__1	22	2638.18	10.0997
228991-229309(-)__1	18	2266.8	12.102
229588-231838(-)__1	43	5220.96	9.9481
232158-233895(-)__1	51	5679.62	4.0728
234652-235750(+)__1	53	5811.96	12.036
236092-238663(+)__1	83	9583.41	9.2551
238783-240193(-)__1	50	5604.82	9.4973
240541-241357(-)__1	54	6585.74	10.545
241788-243576(+)__1	85	9791.73	10.5369
243966-244729(+)__1	53	5816.71	9.2843
245007-246003(+)__1	35	4112.72	4.2625
246208-247030(+)__1	49	5529.43	10.6269
247123-247672(-)__1	24	2766.28	5.9863
247916-248471(+)__1	19	2083.54	11.0792
248571-251469(-)__1	50	5938.93	10.6823
251697-252210(+)__1	39	4609.47	11.0898
252369-254655(-)__1	76	8898.4	10.8288
255236-258464(-)__1	53	5956.99	5.6656
258695-260786(+)__1	43	5077.01	12.8056
260847-261441(-)__1	43	4851.47	7.3175
261772-262273(-)__1	11	1189.26	4.1063
262738-263404(+)__1	30	3321.87	8.7207
263677-265435(+)__1	64	7294.22	6.1092
265550-266372(-)__1	82	9461.15	11.7219
266632-267484(+)__1	42	4530.32	8.9264
267791-269072(+)__1	45	4614.19	6.9711
270029-271751(+)__1	62	6945.31	12.108
272181-273360(-)__1	37	4294.95	8.7687
273931-275923(-)__1	54	6077.29	11.4517
276427-280090(-)__1	107	12512.57	9.1169
280512-281829(-)__1	65	7573.18	10.3224
282080-286337(+)__1	70	8243.75	9.9171
286689-295566(-)__1	66	7756.2	11.7262
295947-297789(+)__1	40	4583.34	8.5171
298126-299905(-)__1	55	6546.72	9.1932
300590-301973(+)__1	51	5954.1	11.5053
302199-303078(+)__1	35	3871.4	10.4417
303439-306121(+)__1	56	6512.7	7.2751
306392-307145(-)__1	72	8024.12	9.4998
307623-309132(-)__1	76	8238.42	8.9401
309586-312001(-)__1	78	9168.63	10.3114
312479-315968(+)__1	76	8966.63	9.9206
316168-317203(-)__1	19	2195.43	4.3699
317469-319404(-)__1	79	9305.33	8.3802
319659-320844(-)__1	43	4928.71	10.8333
321233-321494(+)__1	18	2085.49	4.3655
321717-322761(+)__1	23	2461.74	3.826
322872-323727(-)__1	20	2131.57	5.5289
323899-325861(-)__1	55	6189.14	8.9447
326495-326891(+)__1	21	2411.86	7.8338
326957-328091(-)__1	34	3793.23	12.3439
328888-343618(-)__1	70	8256.74	9.7922
343981-345196(+)__1	34	3956.55	10.1125
346747-348211(-)__1	33	4014.71	8.5339
348876-349407(+)__1	38	4573.43	8.5216
349823-350228(-)__1	26	2838.31	9.4347
350958-351236(+)__1	33	3675.34	6.9364
351726-353034(+)__1	44	5073.97	10.621
355671-355744(+)__1	3	376.47	10.0
356221-358570(-)__1	50	6109.15	10.6717
359295-361878(+)__1	50	6294.37	10.4957
362165-363542(+)__1	75	8827.44	11.2903
363752-365816(-)__1	37	4121.87	6.4424
366003-366687(-)__1	57	6666.74	9.9225
366891-367443(+)__1	44	4745.35	7.7869
367770-369489(-)__1	41	4630.43	11.5495
370000-371524(-)__1	72	8183.23	7.9847
374654-375050(+)__1	15	1807.22	10.784
376109-376865(-)__1	39	4821.81	12.401
377109-379662(-)__1	52	5787.02	5.5655
380386-380764(+)__1	18	2159.69	7.9803
380992-383824(+)__1	45	5324.14	9.9386
384117-385386(-)__1	68	7690.95	6.4307
385836-388146(-)__1	78	8842.21	11.9116
388611-389547(-)__1	31	3551.2	10.2378
389769-391515(+)__1	44	5168.96	11.7333
392029-393721(+)__1	49	5396.3	5.5945
394502-396743(+)__1	39	4657.53	12.0387
397022-397892(-)__1	11	1380.5	7.1989
398247-399351(+)__1	95	10613.85	9.9651
399673-402643(+)__1	79	9194.71	9.7196
402777-404691(-)__1	63	7051.18	11.1181
404699-404759(+)__1	1	149.21	5.55
404913-405999(+)__1	50	5793.57	11.9923
406423-407866(+)__1	38	4322.37	10.4997
409602-409674(+)__1	11	1230.49	11.8223
409792-411847(+)__1	48	6109.27	12.5719
412221-414561(-)__1	33	3804.56	8.5498
414708-415314(+)__1	28	3328.74	6.445
415369-416272(-)__1	35	3971.71	8.5016
416418-416562(+)__1	10	1088.39	8.0
416718-417018(-)__1	37	4210.05	12.5163
417138-419955(+)__1	109	12369.52	8.4823
420168-422364(-)__1	34	4093.9	9.6544
422993-423812(+)__1	26	2985.37	8.8421
424267-425290(-)__1	45	5289.13	6.8954
425493-427239(-)__1	50	5956.77	9.9911
428113-430165(-)__1	49	5667.63	7.8222
430583-430910(-)__1	46	5079.74	9.6544
431231-431303(-)__1	7	844.96	3.7498
439005-440394(-)__1	28	3229.77	3.0702
441016-441544(+)__1	24	2931.4	9.7855
441635-442397(-)__1	24	2795.1	11.4293
442562-445178(-)__1	42	4980.83	8.2759
446070-446529(+)__1	37	4268.91	7.8381
446700-447393(-)__1	20	2393.81	9.8105
447550-447646(+)__1	5	562.68	10.0
447706-448177(-)__1	22	2501.88	7.7971
448391-449405(-)__1	72	8314.78	10.5577
449552-451379(+)__1	56	6309.44	10.1797
451718-452957(+)__1	51	5846.78	11.3331
453254-454718(+)__1	36	4237.97	11.3091
454916-457232(-)__1	46	5544.35	11.8338
458165-460016(+)__1	37	4389.22	9.223
460248-460908(-)__1	65	7191.08	10.2391
461213-461819(-)__1	34	4119.75	11.1433
462281-463430(+)__1	38	4321.01	6.8633
463693-464695(-)__1	51	6393.12	8.495
464958-467373(+)__1	52	6000.04	8.7365
467515-468994(-)__1	48	5506.51	6.9707
469617-470256(+)__1	41	4514.27	10.5634
470596-471355(+)__1	50	5553.63	10.737
471817-474892(+)__1	84	9479.42	11.1565
475232-477323(+)__1	57	6849.24	11.1899
477762-481371(-)__1	44	5025.71	9.0363
482191-483652(+)__1	44	5036.93	10.7791
484224-485391(+)__1	36	4265.1	8.7122
485736-486534(-)__1	34	3502.02	10.8826
486960-487488(-)__1	32	3647.49	10.3184
487757-488513(-)__1	54	6256.2	10.9546
488894-490262(-)__1	80	8793.36	10.4739
490928-492659(+)__1	48	5710.86	10.6413
493091-494618(+)__1	54	6472.71	7.7228
494860-495685(-)__1	30	3848.51	9.8911
496032-496377(+)__1	44	5241.14	10.0005
496546-497329(-)__1	44	4918.85	10.4938
497672-498983(-)__1	37	4192.73	4.538
499286-499622(+)__1	36	4286.81	10.4751
499757-500714(-)__1	65	7665.95	10.5224
501597-503436(+)__1	45	5288.43	11.3096
503818-506305(+)__1	51	5814.0	8.6964
506561-507455(+)__1	35	3916.67	10.6348
507807-508743(-)__1	40	4560.35	10.6308
509025-510402(+)__1	58	6609.63	8.777
510836-511514(-)__1	29	3487.21	11.1303
511904-513326(-)__1	30	3683.31	12.9847
513667-514948(-)__1	45	4983.97	8.9558
515587-517651(+)__1	65	7853.21	7.8055
517814-518906(-)__1	44	4990.88	8.4973
519138-520254(-)__1	44	5291.22	7.0061
520511-520937(-)__1	19	2129.46	10.7687
521193-523371(+)__1	48	5423.12	7.8703
523880-524849(+)__1	41	4686.61	10.3162
525401-526067(-)__1	38	4633.41	6.9685
526366-528820(-)__1	51	6028.99	7.8477
529057-529234(-)__1	12	1405.9	5.55
529285-532501(-)__1	41	4908.57	10.1026
533461-534574(+)__1	32	3576.08	9.2766
534698-535922(-)__1	50	5982.21	11.7881
536349-537537(+)__1	45	4990.76	6.0605
537558-539040(-)__1	40	4786.76	9.0536
539566-539667(-)__1	8	990.19	7.0008
540823-543262(-)__1	108	12488.43	10.1813
544883-545459(-)__1	29	3410.07	11.5766
546969-548331(-)__1	70	8294.8	8.4777
548628-550740(-)__1	35	3954.75	7.5943
550996-552934(+)__1	45	5072.84	10.8434
553553-555347(+)__1	81	9433.09	9.7734
555996-557430(+)__1	38	4263.11	11.0901
557569-558556(-)__1	27	2882.06	3.815
558770-561398(+)__1	51	6095.26	10.2906
561706-564052(+)__1	65	7659.8	9.2578
564146-565112(-)__1	50	6140.11	5.5824
565421-566240(+)__1	40	4149.65	8.7526
566395-567559(-)__1	35	4122.07	12.5122
567730-568159(-)__1	22	2322.58	8.8421
568352-569432(+)__1	33	3980.48	11.302
571018-571603(+)__1	64	7810.46	10.2985
573125-573239(+)__1	4	508.68	5.55
573525-578187(-)__1	49	5618.82	11.4496
579086-580919(+)__1	36	4179.86	6.971
581595-584730(+)__1	79	9367.89	8.0421
585130-585835(+)__1	20	2372.74	7.9875
586242-586836(+)__1	55	6188.41	7.8305
587415-589122(+)__1	35	4045.75	12.1019
589190-589760(-)__1	49	5880.82	12.514
590983-595495(+)__1	67	7918.61	8.5258
595634-595707(-)__1	1	149.21	5.55
596844-597810(+)__1	46	5108.83	10.4424
598789-600907(+)__1	56	6302.17	9.1012
601330-603049(-)__1	79	9467.05	8.3349
603892-605929(+)__1	60	6845.26	12.0285
606254-606905(-)__1	77	8868.35	9.7083
607469-607664(-)__1	23	2631.02	7.0047
608321-610853(+)__1	52	6112.06	10.9442
611156-611345(+)__1	18	2090.55	8.5809
612594-613641(-)__1	61	7118.49	10.7541
613816-615922(-)__1	50	5506.4	8.5278
616429-618142(+)__1	52	6139.33	11.5508
618426-619071(+)__1	16	1895.4	10.7884
619108-619422(-)__1	26	3018.56	8.0247
619424-620477(+)__1	64	7658.16	11.6901
620864-621692(+)__1	31	3710.44	10.4663
621796-625324(-)__1	75	8648.91	10.8633
625914-625988(-)__1	1	149.21	5.55
627453-629442(-)__1	50	6070.08	10.212
629959-632287(+)__1	76	8729.36	10.3233
632801-633222(+)__1	29	3423.03	10.2249
633461-635246(-)__1	27	3170.9	11.7469
635543-637880(-)__1	62	7281.97	5.7447
638341-642208(-)__1	72	8293.59	10.6965
642491-642812(+)__1	36	3844.4	4.4932
642668-643136(-)__1	17	2090.34	8.7777
643394-644360(+)__1	34	4019.55	7.8863
644431-645274(-)__1	38	4353.75	7.1977
645534-646389(+)__1	32	3598.14	7.3183
646695-648339(-)__1	54	6269.07	9.2662
649224-650292(-)__1	22	2697.18	9.4135
650766-651386(-)__1	46	5336.33	9.1868
651698-653120(-)__1	48	5656.48	10.3218
653297-655235(+)__1	53	5933.91	9.83
655355-656189(-)__1	57	6535.77	11.1577
656522-657668(-)__1	51	5887.17	10.9876
657996-658578(-)__1	34	4166.82	9.9001
658970-659630(-)__1	60	6965.77	4.267
660008-660110(-)__1	15	1733.01	5.3422
660203-660578(-)__1	17	1922.18	3.8759
662259-662649(+)__1	22	2601.09	7.9875
662917-663613(-)__1	33	3704.27	6.0175
664243-666217(+)__1	48	5318.14	7.7846
667123-668470(+)__1	45	5036.78	7.7526
668964-669702(+)__1	39	4250.1	9.884
670225-670326(+)__1	10	1082.28	5.55
670675-672010(+)__1	140	15730.94	9.7495
673429-675766(-)__1	46	5274.4	7.7879
676359-682062(-)__1	40	4559.37	7.7876
682459-683020(+)__1	50	5968.0	8.2768
683744-684650(+)__1	34	4069.83	9.2622
685046-685310(-)__1	3	392.47	5.7899
686148-687087(+)__1	45	5013.06	11.5766
687242-689975(-)__1	40	4959.89	11.1947
690402-695169(-)__1	92	10432.06	10.9632
695794-696991(-)__1	50	5856.03	10.4676
697648-698398(+)__1	60	7192.31	9.1515
698645-698729(-)__1	8	986.11	10.4422
698937-700479(-)__1	55	6359.46	10.6413
700734-702285(-)__1	27	3139.64	10.4417
702962-703424(+)__1	42	4934.85	4.8536
703433-704526(-)__1	32	3585.92	5.5922
704681-707318(+)__1	56	6266.35	10.0412
707439-709794(-)__1	35	3969.68	8.5554
710063-714431(+)__1	42	4502.37	7.8331
714713-715997(-)__1	40	4735.65	12.6808
716406-717186(-)__1	42	4530.08	6.4421
717459-719031(+)__1	66	7478.23	5.6792
719378-719612(-)__1	15	1867.33	10.0
720396-721119(+)__1	59	6941.7	10.7603
721350-721608(-)__1	26	2995.61	10.8472
722874-722975(+)__1	1	149.21	5.55
723489-724701(+)__1	29	3284.66	8.8183
724996-725871(+)__1	66	7707.06	10.3556
726211-728080(+)__1	41	4938.66	8.7327
729046-730186(+)__1	49	5627.67	7.186
730903-730975(+)__1	6	707.84	5.55
732943-733270(-)__1	27	3057.78	10.4424
735954-738126(+)__1	54	6189.18	9.6588
738213-740913(-)__1	49	5458.36	8.5384
741176-743699(-)__1	59	6586.46	8.2944
744459-745398(+)__1	54	6052.14	12.1187
746007-747462(+)__1	60	6833.92	8.529
748637-754274(+)__1	78	8700.17	7.7512
754742-756413(+)__1	33	3964.4	9.4993
757352-757424(+)__1	11	1367.65	9.1413
758426-758792(+)__1	32	3932.4	5.5722
759148-760678(+)__1	42	4936.71	11.7943
760903-761209(-)__1	23	2838.36	10.0973
762761-765347(-)__1	93	10473.06	8.4188
765884-766781(-)__1	68	7248.42	8.1281
767804-768455(+)__1	47	5530.37	10.3239
768531-769407(-)__1	43	4932.52	6.1888
770167-772591(+)__1	45	5027.86	5.9436
773398-775222(+)__1	50	5828.84	12.0345
775422-776430(-)__1	75	8649.91	7.9075
777176-778364(-)__1	52	5553.55	11.559
779346-779940(+)__1	53	5874.65	8.4948
780385-783058(+)__1	58	6905.92	10.6275
783340-784789(+)__1	47	5262.07	6.8649
785160-786480(+)__1	81	9248.07	10.0425
786445-788188(-)__1	58	7055.27	10.283
788449-788737(-)__1	32	3589.0	7.0048
788895-791106(+)__1	54	6315.48	10.3884
791577-792234(-)__1	13	1677.99	11.2066
792544-792799(+)__1	24	2856.2	6.4428
793145-793475(+)__1	36	4032.71	7.8382
795120-795995(+)__1	48	5617.82	10.4815
796203-798000(+)__1	36	4561.66	12.2396
798227-800192(+)__1	42	5005.79	10.0924
800432-800969(-)__1	39	4408.08	9.1063
801436-805492(+)__1	98	11671.77	8.6908
806065-807103(+)__1	46	5230.93	7.0047
807377-810080(-)__1	72	8305.01	11.4287
810173-810411(-)__1	10	1157.26	3.7498
810412-811438(+)__1	74	8032.28	9.3582
811532-812261(-)__1	57	6643.84	11.1522
812431-813478(-)__1	71	7936.41	11.2377
814096-814192(+)__1	13	1510.77	5.8608
814482-815925(-)__1	84	9599.51	10.1295
816979-818209(+)__1	40	4386.23	12.053
818440-820642(+)__1	49	5722.87	8.2577
820771-823459(-)__1	58	6873.14	10.319
824000-827345(+)__1	50	5951.93	9.0603
827578-831577(-)__1	54	6319.47	9.7438
831740-832139(-)__1	24	2755.23	9.1672
832377-835017(+)__1	56	6642.82	10.9594
835115-836423(-)__1	59	7166.38	8.494
837416-837584(+)__1	3	307.36	5.55
838320-841398(-)__1	46	5282.12	5.5722
841874-842087(+)__1	18	2268.49	5.5273
842419-843139(+)__1	66	7320.5	10.8565
843449-845003(-)__1	39	4642.99	4.7333
845769-846609(+)__1	45	4935.46	6.9977
846767-848093(+)__1	61	6706.66	8.7661
848424-848658(-)__1	3	364.42	5.55
848922-850998(-)__1	45	5451.47	6.9718
851230-853573(-)__1	62	7433.86	11.0572
853861-857722(-)__1	42	4980.84	9.5476
858228-860313(-)__1	78	9133.8	10.9893
861144-863157(-)__1	87	9677.54	8.5242
863281-863763(+)__1	22	2510.9	7.8296
864247-866299(+)__1	52	5727.78	8.7634
867511-868369(+)__1	73	8323.41	8.8229
868561-869620(+)__1	51	5939.25	10.8366
869831-870478(-)__1	30	3617.35	9.5674
871634-872321(+)__1	39	4309.12	8.5595
872561-872906(-)__1	8	965.18	10.0
873067-875887(-)__1	56	6600.86	11.327
876186-879633(+)__1	63	7119.27	8.032
879944-880670(+)__1	33	3989.68	8.5209
881020-881845(+)__1	46	5114.78	6.4405
883870-885895(+)__1	66	7982.84	6.3176
886051-886843(-)__1	55	6117.18	4.7024
886988-887219(-)__1	20	2209.55	7.3175
887261-887336(-)__1	10	1179.52	10.369
887337-887583(-)__1	21	2494.77	12.5017
887705-889418(+)__1	49	5618.42	10.0974
889622-890813(-)__1	73	8496.06	10.8302
891155-895463(+)__1	40	4656.31	4.2992
895737-895821(-)__1	25	2644.11	10.2801
896476-897571(+)__1	29	3416.91	12.3238
897784-898252(-)__1	38	4512.24	5.6445
898594-904393(+)__1	76	8634.15	9.8474
904682-905936(-)__1	32	3707.37	8.7633
906160-908290(+)__1	82	9297.63	10.559
908564-908638(-)__1	10	1185.34	9.3247
911874-915795(+)__1	42	4603.35	9.2071
916057-917092(+)__1	32	3740.34	3.4246
917414-919424(+)__1	64	6915.14	8.2975
919776-921735(+)__1	99	11720.61	9.3826
922416-929100(+)__1	65	7218.29	10.166
929322-930687(-)__1	72	8636.33	10.2285
931532-933104(+)__1	34	4174.97	10.9627
933341-934994(-)__1	51	5509.34	7.0366
935366-935984(+)__1	50	6105.23	9.9911
936395-940253(-)__1	43	5087.85	7.1614
940601-940985(-)__1	38	4433.99	11.7628
941445-941481(-)__1	2	220.29	5.55
941489-942764(+)__1	82	8831.19	9.1939
942886-943156(-)__1	20	2158.56	9.1413
943435-944395(+)__1	30	3497.11	9.5617
944507-946637(-)__1	49	5173.98	3.8841
947062-947830(-)__1	35	3967.58	8.563
948219-951171(-)__1	46	5566.63	11.941
951544-952891(+)__1	33	3812.45	11.6675
953099-953653(+)__1	44	4762.79	8.0268
953655-953748(+)__1	14	1743.15	12.8136
954084-955377(+)__1	61	7131.58	10.7707
955713-956751(-)__1	44	5188.05	9.8096
957677-958416(+)__1	35	4262.99	9.9192
958418-958646(+)__1	7	838.09	10.8004
959653-960874(+)__1	49	5729.52	11.0544
961497-964614(+)__1	73	8574.38	9.9589
964955-967616(+)__1	41	4769.54	9.7833
968123-970220(-)__1	44	4965.85	10.741
970635-971823(-)__1	65	7761.82	8.3772
972864-980748(+)__1	45	5506.77	9.7981
980927-981001(-)__1	3	361.41	3.7498
982332-983247(+)__1	33	3653.45	11.3777
983765-984380(+)__1	54	6669.94	11.0004
984502-985579(-)__1	18	2063.4	8.7981
986033-987218(+)__1	36	4148.01	9.1521
988136-989267(-)__1	60	7144.16	9.7301
989727-989910(+)__1	9	1003.01	3.4918
994436-994706(+)__1	23	2855.13	6.0572
998062-998245(-)__1	19	2348.75	9.9064
1837-3409(+)__1	50	5749.92	8.1299
4617-4767(-)__1	8	984.25	5.5494
6738-7836(+)__1	28	3239.74	6.0611
8035-9727(-)__1	40	4428.28	11.2542
10981-11191(-)__1	15	1820.16	9.8699
11594-13133(-)__1	40	4990.65	11.5582
13519-15265(+)__1	51	5990.95	7.7741
15516-16902(-)__1	43	5095.83	10.0521
17221-18163(-)__1	36	4107.82	7.8298
18505-20125(-)__1	79	8854.33	11.0233
20463-22224(-)__1	42	4555.18	7.1607
23290-24223(+)__1	42	4842.48	7.961
24558-26100(-)__1	47	5422.21	11.2427
26899-27973(+)__1	65	7196.22	7.1636
28599-30108(+)__1	46	5096.01	10.1307
30500-33896(+)__1	60	6536.47	8.1139
34421-36059(+)__1	50	5670.5	7.8292
36443-38054(-)__1	47	5870.9	11.0027
38298-39831(-)__1	61	6943.18	11.0643
40314-41043(+)__1	64	7512.74	11.5775
41328-42222(+)__1	46	5233.22	10.1081
43249-46021(+)__1	37	4384.12	10.6211
46284-47208(-)__1	40	4528.18	9.0206
47888-50738(+)__1	95	11253.22	11.2547
51022-51340(+)__1	3	390.54	9.15
51491-52496(-)__1	27	3268.84	9.8093
53005-53686(+)__1	34	4265.08	10.5579
54016-54841(-)__1	31	3750.5	10.8826
55072-58420(-)__1	69	8276.94	9.7204
58742-63692(-)__1	67	7922.27	8.4759
64434-65841(+)__1	57	6172.11	9.1058
65883-66339(-)__1	59	6874.79	8.1062
66343-66466(+)__1	9	989.24	5.8613
66781-70081(+)__1	65	7602.64	6.8403
71546-74189(-)__1	69	8141.55	11.0097
74409-74913(+)__1	35	3845.28	8.023
75427-76786(-)__1	42	4930.84	11.9475
77003-78569(+)__1	54	6232.02	4.1511
78575-79223(-)__1	48	5448.1	9.6936
79490-79964(+)__1	23	2766.45	11.0391
80188-82894(+)__1	61	7220.23	9.5183
83091-83844(-)__1	41	4921.91	10.9825
84153-87765(-)__1	57	6540.63	10.4721
88058-88388(-)__1	20	2415.76	4.184
89881-91891(+)__1	49	5739.68	6.0709
92072-93011(-)__1	41	4755.65	9.3565
93472-95053(-)__1	71	8151.55	9.2095
95638-97089(-)__1	26	3039.41	5.5677
97468-98740(-)__1	26	2965.29	7.0017
99420-101520(+)__1	35	3791.36	5.9977
101708-101885(-)__1	35	4159.81	6.4469
102348-102666(-)__1	28	3371.88	10.1058
102508-106270(+)__1	43	5102.05	11.8836
106542-107814(+)__1	34	3673.22	4.5802
107997-108603(+)__1	44	4999.65	5.9883
108764-109313(+)__1	51	5999.95	10.0949
109629-110109(+)__1	37	4327.22	11.5419
110337-113172(-)__1	77	8958.37	9.0367
113554-116722(-)__1	58	6604.77	11.1586
117895-119134(-)__1	57	6465.38	12.157
121216-122155(-)__1	23	2730.19	3.7498
122709-127323(-)__1	74	8605.89	9.0224
127689-129432(-)__1	39	4334.98	11.0784
129678-129750(-)__1	12	1372.57	4.184
130953-132708(+)__1	54	6267.23	8.299
132972-134631(+)__1	65	7186.35	9.2042
135015-136410(+)__1	69	7721.08	9.4309
136528-137688(-)__1	31	3398.83	4.4161
137895-139005(-)__1	25	3070.64	7.8012
139687-142507(+)__1	76	8858.29	10.0434
142680-143418(-)__1	26	2944.31	6.9428
144014-144782(+)__1	28	3253.56	3.9274
145048-146281(-)__1	33	4102.81	11.1571
146507-149087(-)__1	56	6923.13	11.8214
149427-150558(+)__1	33	3952.47	9.9812
150781-155824(-)__1	62	6862.01	9.3967
156333-156534(+)__1	15	1664.01	5.5494
156971-157289(+)__1	86	9820.21	10.8719
157738-159553(+)__1	113	12986.14	9.9242
159755-161742(-)__1	81	9281.87	9.2739
159755-160778(-)__1	40	4578.48	9.8001
162371-162908(+)__1	47	5506.49	11.2661
163134-164910(-)__1	57	6700.61	9.9768
165245-165368(-)__1	18	2137.52	9.1526
166848-166937(+)__1	9	1075.36	10.369
167181-167772(-)__1	33	3860.47	5.3487
168415-169324(+)__1	22	2571.03	7.0004
169608-170916(+)__1	44	4805.68	4.6275
171137-172082(+)__1	33	3923.71	10.4287
172232-176216(-)__1	77	8759.56	9.3429
176478-177696(+)__1	65	7508.65	8.0403
178093-179158(-)__1	43	5209.34	10.2545
179559-181449(+)__1	39	4526.13	8.5435
181756-181827(-)__1	11	1127.37	12.5163
183858-185379(-)__1	44	5234.07	7.8588
186477-188490(+)__1	61	6576.94	10.2256
188591-189533(-)__1	31	3762.37	9.4548
189746-189849(-)__1	22	2287.68	9.6729
191596-192916(-)__1	75	8755.62	10.5407
193204-194215(-)__1	35	3933.33	10.8393
194439-195081(+)__1	26	2954.52	7.1301
195208-197641(-)__1	52	6164.53	8.3604
198285-200262(+)__1	72	8392.91	11.5653
200330-200942(+)__1	37	4265.89	8.9915
201254-202706(-)__1	37	4207.82	10.481
202971-204939(+)__1	45	5132.05	10.6369
205210-205690(+)__1	19	2156.53	4.3699
206121-208647(+)__1	56	6830.85	7.3819
208907-209498(+)__1	30	3367.74	7.0012
210177-211335(+)__1	42	5091.89	10.381
211771-212607(-)__1	42	4858.5	8.4601
213248-214187(-)__1	30	3487.19	9.9148
215283-215523(+)__1	8	856.9	3.4918
215805-217464(-)__1	29	3109.62	4.1089
217740-218304(+)__1	34	4017.64	5.5536
218539-219598(-)__1	25	2885.29	10.4392
219949-221944(+)__1	63	7688.97	10.8119
222284-223283(+)__1	65	7552.9	8.9675
223650-224832(-)__1	65	7504.82	10.0019
225837-227556(+)__1	53	6227.18	10.86
